id,case_id,type,created_at,duration_minutes,advocate_id
1571,286,email,2025-12-25T12:35:02.554935,8.3,25
1572,286,chat,2025-12-26T03:08:29.663976,7.4,25
1573,286,chat,2025-12-27T09:26:33.903954,29.0,25
1574,286,chat,2025-12-26T13:59:33.592710,11.7,25
1575,287,call,2025-04-28T02:38:12.726153,7.5,6
1576,287,doc_request,2025-04-30T15:35:56.824597,0.0,6
1577,287,call,2025-04-30T01:51:05.686248,19.2,6
1578,287,insurer_followup,2025-05-01T00:47:18.805330,15.6,6
1579,287,chat,2025-04-30T14:46:16.193028,21.8,6
1580,287,doc_request,2025-04-28T12:23:08.978776,0.0,6
1581,287,call,2025-04-29T02:19:15.519635,18.2,6
1582,287,call,2025-04-29T13:22:44.213892,14.1,6
1583,287,chat,2025-04-29T07:37:13.392018,5.2,6
1584,288,call,2025-08-03T16:33:41.849647,23.5,9
1585,288,doc_request,2025-08-03T18:33:41.849647,0.0,9
1586,288,call,2025-08-04T11:12:10.970376,11.1,9
1587,288,insurer_followup,2025-08-05T10:49:08.252365,24.4,9
1588,288,chat,2025-08-05T03:26:58.222169,23.5,9
1589,289,call,2025-09-19T04:19:12.178007,17.9,6
1590,289,chat,2025-09-21T13:34:41.916739,26.8,6
1591,289,call,2025-09-20T00:22:18.688275,11.3,6
1592,289,chat,2025-09-21T02:23:47.651329,11.2,6
1593,289,email,2025-09-21T21:05:29.582278,7.4,6
1594,290,call,2026-01-26T15:13:06.666505,24.5,12
1595,291,call,2025-11-22T23:47:05.787205,12.5,11
1596,291,doc_request,2025-11-23T01:47:05.787205,0.0,11
1597,291,insurer_followup,2025-11-23T09:30:25.833120,23.3,11
1598,291,call,2025-11-25T13:23:01.006777,17.0,11
1599,292,call,2025-08-10T02:07:50.647929,18.5,8
1600,292,insurer_followup,2025-08-12T18:12:24.448885,28.4,8
1601,292,doc_request,2025-08-11T20:07:31.946583,0.0,8
1602,293,call,2025-03-15T21:57:21.778916,9.5,21
1603,293,email,2025-03-17T21:15:54.846340,6.4,21
1604,293,insurer_followup,2025-03-17T08:55:08.656770,28.9,21
1605,293,email,2025-03-17T19:48:35.801219,18.3,21
1606,293,call,2025-03-16T00:37:11.688091,21.9,21
1607,294,call,2025-07-09T01:20:50.447275,14.7,12
1608,294,insurer_followup,2025-07-11T00:17:08.500807,13.8,12
1609,294,chat,2025-07-11T16:52:33.691930,21.8,12
1610,294,doc_request,2025-07-11T23:10:39.831518,0.0,12
1611,294,call,2025-07-09T12:09:34.916134,7.2,12
1612,295,call,2025-10-18T06:38:00.914540,5.7,20
1613,295,doc_request,2025-10-18T08:38:00.914540,0.0,20
1614,295,email,2025-10-19T13:30:53.944489,4.4,20
1615,295,email,2025-10-20T13:52:00.527016,10.2,20
1616,295,insurer_followup,2025-10-20T18:44:47.333849,27.6,20
1617,295,call,2025-10-20T08:08:50.932193,9.5,20
1618,295,call,2025-10-21T02:43:45.042808,15.4,20
1619,296,call,2025-10-17T22:33:08.844964,21.4,11
1620,296,insurer_followup,2025-10-19T04:16:21.336924,10.0,11
1621,297,call,2025-08-12T15:31:02.180676,16.4,30
1622,297,doc_request,2025-08-12T17:31:02.180676,0.0,30
1623,297,email,2025-08-15T07:02:00.286947,17.1,30
1624,298,call,2025-12-09T14:02:55.402736,17.2,1
1625,298,doc_request,2025-12-09T16:02:55.402736,0.0,1
1626,298,insurer_followup,2025-12-11T00:29:06.900388,19.9,1
1627,298,email,2025-12-11T04:58:22.423943,15.1,1
1628,298,call,2025-12-10T13:28:51.460103,17.5,1
1629,298,doc_request,2025-12-10T09:00:49.392889,0.0,1
1630,298,doc_request,2025-12-11T21:21:53.437234,0.0,1
1631,298,email,2025-12-11T11:12:02.515043,27.6,1
1632,299,call,2025-11-12T01:17:48.386666,14.6,1
1633,299,doc_request,2025-11-12T03:17:48.386666,0.0,1
1634,299,call,2025-11-14T11:06:15.479203,12.5,1
1635,299,call,2025-11-14T15:42:35.622525,7.6,1
1636,299,insurer_followup,2025-11-13T09:29:09.991065,23.0,1
1637,299,doc_request,2025-11-13T11:50:41.659809,0.0,1
1638,300,call,2025-08-18T01:07:24.121072,13.1,15
1639,300,doc_request,2025-08-18T03:07:24.121072,0.0,15
1640,300,email,2025-08-18T03:51:54.759922,6.9,15
1641,300,email,2025-08-19T18:31:01.560688,22.0,15
1642,301,call,2025-08-13T12:05:15.238649,17.7,8
1643,301,doc_request,2025-08-14T20:21:00.875873,0.0,8
1644,301,insurer_followup,2025-08-14T18:32:53.205670,20.4,8
1645,301,chat,2025-08-14T11:09:53.956166,16.2,8
1646,301,email,2025-08-16T01:01:47.980057,11.6,8
1647,302,call,2025-11-03T16:14:36.712962,18.2,7
1648,302,call,2025-11-05T20:15:05.156299,20.3,7
1649,303,call,2026-03-01T14:57:14.229582,7.5,20
1650,303,email,2026-03-03T12:18:03.516187,22.6,20
1651,303,email,2026-03-03T21:26:55.335948,15.0,20
1652,303,insurer_followup,2026-03-02T18:24:42.788381,28.5,20
1653,304,call,2025-07-27T11:33:24.968736,9.5,20
1654,304,doc_request,2025-07-27T13:33:24.968736,0.0,20
1655,304,insurer_followup,2025-07-28T03:18:31.102181,21.5,20
1656,305,call,2025-04-18T17:56:09.050067,13.0,6
1657,305,chat,2025-04-18T21:16:53.679577,8.7,6
1658,305,email,2025-04-21T02:23:13.008402,7.9,6
1659,305,chat,2025-04-21T17:19:47.289976,16.9,6
1660,306,call,2025-09-28T05:35:26.698604,16.2,1
1661,306,insurer_followup,2025-09-29T21:38:26.506330,15.9,1
1662,306,doc_request,2025-09-30T17:29:50.039849,0.0,1
1663,306,call,2025-09-28T14:29:35.913044,3.5,1
1664,306,call,2025-09-29T17:17:19.975451,9.7,1
1665,306,email,2025-09-30T22:27:39.543750,4.4,1
1666,306,chat,2025-10-01T04:35:38.287466,5.7,1
1667,306,call,2025-09-28T20:06:02.469098,15.8,1
1668,306,email,2025-09-29T01:20:08.216025,17.5,1
1669,307,call,2025-07-06T23:28:02.651276,8.8,6
1670,307,call,2025-07-09T10:47:33.466520,9.5,6
1671,307,chat,2025-07-08T01:44:46.519529,5.0,6
1672,307,call,2025-07-07T04:50:28.485451,6.6,6
1673,308,call,2025-07-18T19:09:49.673262,6.9,16
1674,308,insurer_followup,2025-07-19T20:31:26.361874,31.3,16
1675,308,chat,2025-07-19T22:45:30.327816,17.4,16
1676,308,doc_request,2025-07-20T08:04:11.059764,0.0,16
1677,308,call,2025-07-21T16:05:07.260837,29.9,16
1678,308,call,2025-07-19T00:49:36.139635,27.2,16
1679,308,email,2025-07-21T06:24:40.227597,28.6,16
1680,309,call,2025-05-12T19:41:24.110720,12.9,24
1681,309,insurer_followup,2025-05-13T23:28:02.819780,28.6,24
1682,309,chat,2025-05-13T23:41:00.718073,5.4,24
1683,309,email,2025-05-13T20:08:31.069783,24.9,24
1684,309,doc_request,2025-05-15T15:35:11.947139,0.0,24
1685,310,call,2025-11-10T03:30:52.013509,6.5,25
1686,310,call,2025-11-10T11:53:37.556994,29.4,25
1687,311,call,2025-09-30T22:03:20.642976,24.5,1
1688,311,insurer_followup,2025-10-02T14:37:41.455277,10.6,1
1689,311,call,2025-10-03T02:08:25.843815,21.6,1
1690,311,call,2025-10-02T18:50:33.216662,23.6,1
1691,311,email,2025-10-01T04:50:32.816742,15.7,1
1692,311,chat,2025-10-01T23:22:42.397405,23.4,1
1693,312,call,2025-07-22T13:07:44.062558,12.2,12
1694,312,insurer_followup,2025-07-25T08:02:50.845097,21.8,12
1695,312,call,2025-07-24T22:57:24.607141,16.9,12
1696,312,insurer_followup,2025-07-24T12:36:02.034685,14.1,12
1697,312,doc_request,2025-07-22T16:21:01.318900,0.0,12
1698,312,chat,2025-07-22T23:33:05.864218,25.8,12
1699,312,email,2025-07-22T20:20:21.299703,17.5,12
1700,312,insurer_followup,2025-07-23T16:39:24.404223,14.7,12
1701,312,call,2025-07-23T13:14:41.631894,24.0,12
1702,312,insurer_followup,2025-07-23T23:12:10.823922,11.4,12
1703,313,call,2025-07-23T00:10:43.630606,10.8,4
1704,313,doc_request,2025-07-23T02:10:43.630606,0.0,4
1705,313,email,2025-07-23T06:00:36.839289,20.8,4
1706,313,chat,2025-07-24T13:14:49.290284,20.6,4
1707,314,call,2025-12-16T05:04:51.600602,16.9,13
1708,314,doc_request,2025-12-16T07:04:51.600602,0.0,13
1709,314,call,2025-12-17T15:19:17.544149,8.1,13
1710,314,insurer_followup,2025-12-16T22:11:06.116602,3.6,13
1711,314,call,2025-12-19T00:24:36.033938,23.7,13
1712,314,call,2025-12-16T09:44:12.986618,27.7,13
1713,315,call,2026-01-21T13:58:25.284464,20.3,21
1714,315,doc_request,2026-01-21T15:58:25.284464,0.0,21
1715,315,call,2026-01-22T21:12:19.933442,4.4,21
1716,315,call,2026-01-22T07:07:55.643390,25.4,21
1717,315,email,2026-01-23T04:41:05.424727,17.5,21
1718,315,call,2026-01-22T06:28:20.542498,29.3,21
1719,316,call,2025-11-14T17:40:27.526272,12.8,9
1720,316,doc_request,2025-11-14T19:40:27.526272,0.0,9
1721,316,insurer_followup,2025-11-15T23:10:26.981315,38.1,9
1722,317,call,2025-05-05T00:08:22.766302,16.1,7
1723,317,insurer_followup,2025-05-06T19:42:21.537364,25.2,7
1724,317,email,2025-05-07T03:40:48.595096,5.4,7
1725,317,chat,2025-05-07T11:21:02.419982,14.4,7
1726,317,insurer_followup,2025-05-06T19:51:05.664630,19.9,7
1727,317,chat,2025-05-07T00:23:54.033654,29.8,7
1728,317,email,2025-05-07T07:15:06.608676,7.3,7
1729,317,email,2025-05-06T11:38:38.269854,3.3,7
1730,318,call,2025-06-09T16:45:19.400524,24.0,6
1731,318,doc_request,2025-06-09T18:45:19.400524,0.0,6
1732,318,doc_request,2025-06-11T04:56:04.736230,0.0,6
1733,318,insurer_followup,2025-06-11T21:26:08.017422,6.0,6
1734,318,insurer_followup,2025-06-11T17:34:08.058629,15.1,6
1735,318,chat,2025-06-11T15:00:52.353595,12.5,6
1736,318,chat,2025-06-10T14:32:44.301589,9.0,6
1737,318,doc_request,2025-06-11T21:27:55.777454,0.0,6
1738,318,call,2025-06-12T13:54:55.087909,23.8,6
1739,318,insurer_followup,2025-06-11T13:00:41.832724,17.1,6
1740,318,email,2025-06-11T12:38:39.989692,18.4,6
1741,318,call,2025-06-10T01:58:55.933852,29.4,6
1742,319,call,2025-05-25T07:55:40.491809,17.2,6
1743,319,insurer_followup,2025-05-27T03:41:14.667179,36.8,6
1744,319,chat,2025-05-26T04:08:33.992693,18.2,6
1745,319,chat,2025-05-28T03:59:42.961692,16.9,6
1746,320,call,2025-10-28T11:21:10.144402,13.4,19
1747,320,email,2025-10-28T18:08:21.428684,23.6,19
1748,320,call,2025-10-31T03:52:40.431770,11.2,19
1749,320,chat,2025-10-29T19:31:49.189100,19.4,19
1750,320,chat,2025-10-29T14:56:01.770352,29.9,19
1751,321,call,2025-05-07T01:38:51.277271,10.0,22
1752,321,doc_request,2025-05-07T03:38:51.277271,0.0,22
1753,321,email,2025-05-09T08:10:55.781290,27.7,22
1754,321,call,2025-05-09T01:33:18.197142,28.2,22
1755,321,call,2025-05-07T04:47:08.169161,12.4,22
1756,322,call,2025-11-18T01:37:27.753527,21.7,12
1757,322,chat,2025-11-19T03:51:05.242233,24.4,12
1758,323,call,2025-11-07T22:09:13.869735,9.8,14
1759,323,chat,2025-11-09T09:02:04.683174,24.5,14
1760,323,call,2025-11-08T01:26:37.857887,13.2,14
1761,324,call,2025-09-17T04:30:53.275943,18.8,21
1762,324,doc_request,2025-09-17T06:30:53.275943,0.0,21
1763,324,doc_request,2025-09-17T14:05:36.150327,0.0,21
1764,324,call,2025-09-19T17:17:24.890255,10.6,21
1765,324,call,2025-09-18T16:08:55.878278,26.0,21
1766,324,email,2025-09-17T16:33:54.759794,6.7,21
1767,325,call,2025-10-14T03:18:25.693503,12.5,12
1768,325,call,2025-10-15T04:53:53.536813,4.6,12
1769,325,email,2025-10-15T05:15:15.275672,3.8,12
1770,325,email,2025-10-17T02:51:14.715482,21.0,12
1771,326,call,2025-12-29T01:14:54.758657,16.7,6
1772,326,doc_request,2025-12-29T03:14:54.758657,0.0,6
1773,326,call,2025-12-30T17:47:16.253256,25.9,6
1774,326,chat,2025-12-30T07:21:03.079604,17.1,6
1775,326,chat,2025-12-30T12:43:48.971887,5.6,6
1776,326,call,2025-12-29T18:16:02.647538,24.4,6
1777,326,email,2025-12-29T22:59:43.568465,23.9,6
1778,326,call,2025-12-29T07:24:33.380072,5.1,6
1779,326,call,2025-12-29T18:53:11.969610,11.3,6
1780,327,call,2025-11-28T17:18:56.348755,23.7,20
1781,327,insurer_followup,2025-11-30T05:44:09.436677,10.5,20
1782,328,call,2025-11-10T14:30:14.065164,13.8,12
1783,328,insurer_followup,2025-11-12T08:16:25.058989,14.1,12
1784,328,chat,2025-11-13T13:49:47.211272,13.5,12
1785,328,chat,2025-11-12T04:20:34.197199,8.3,12
1786,328,email,2025-11-10T23:29:17.640620,13.2,12
1787,328,call,2025-11-11T02:40:22.642124,24.0,12
1788,328,call,2025-11-12T12:43:56.832948,7.5,12
1789,328,call,2025-11-11T09:59:26.614006,27.2,12
1790,328,chat,2025-11-11T12:35:30.496968,23.1,12
1791,329,call,2025-11-06T12:16:24.286228,14.0,6
1792,329,doc_request,2025-11-06T14:16:24.286228,0.0,6
1793,329,insurer_followup,2025-11-09T01:38:02.022267,8.0,6
1794,329,chat,2025-11-06T19:47:25.038052,18.2,6
1795,329,call,2025-11-06T17:19:01.219966,27.9,6
1796,330,call,2025-07-10T23:31:18.299072,22.0,30
1797,330,insurer_followup,2025-07-11T13:08:30.745786,26.8,30
1798,330,call,2025-07-11T02:21:35.336381,13.9,30
1799,330,email,2025-07-11T04:33:46.318002,6.1,30
1800,331,call,2025-05-06T10:21:23.129436,8.6,22
1801,331,doc_request,2025-05-06T12:21:23.129436,0.0,22
1802,331,insurer_followup,2025-05-07T16:27:24.234362,25.8,22
1803,331,call,2025-05-07T08:55:49.176675,20.1,22
1804,331,email,2025-05-06T14:42:41.787956,24.6,22
1805,331,chat,2025-05-07T17:29:46.747003,15.8,22
1806,332,call,2025-08-28T05:42:23.407720,17.2,8
1807,332,insurer_followup,2025-08-30T16:25:42.430137,10.6,8
1808,332,call,2025-08-29T04:54:42.013326,7.3,8
1809,332,email,2025-08-31T04:06:07.826043,7.0,8
1810,332,doc_request,2025-08-29T21:16:29.567669,0.0,8
1811,332,call,2025-08-28T21:06:14.404496,26.4,8
1812,332,call,2025-08-29T00:08:09.185277,12.9,8
1813,333,call,2025-07-04T11:19:18.489008,9.5,1
1814,333,insurer_followup,2025-07-06T23:57:13.226874,27.7,1
1815,333,call,2025-07-04T15:31:53.163991,21.3,1
1816,334,call,2026-01-12T00:29:46.848318,17.6,4
1817,334,doc_request,2026-01-12T02:29:46.848318,0.0,4
1818,334,doc_request,2026-01-14T18:54:08.692637,0.0,4
1819,334,call,2026-01-13T20:47:46.108805,18.5,4
1820,334,call,2026-01-12T02:56:39.929807,10.1,4
1821,334,doc_request,2026-01-14T19:38:38.050017,0.0,4
1822,335,call,2025-07-23T13:51:49.063788,22.5,25
1823,335,call,2025-07-26T02:11:43.808682,5.8,25
1824,335,doc_request,2025-07-25T08:28:29.668664,0.0,25
1825,335,chat,2025-07-24T00:37:38.102920,28.6,25
1826,335,email,2025-07-26T10:48:45.160006,6.9,25
1827,336,call,2025-08-31T03:24:24.602952,11.1,13
1828,336,insurer_followup,2025-09-01T23:02:55.564491,26.6,13
1829,336,call,2025-09-02T11:48:04.392282,29.2,13
1830,336,call,2025-08-31T20:50:16.604413,5.5,13
1831,336,email,2025-09-02T10:18:00.464511,6.0,13
1832,337,call,2025-03-24T09:21:40.683479,22.2,6
1833,337,doc_request,2025-03-24T11:21:40.683479,0.0,6
1834,337,chat,2025-03-26T07:42:19.682063,28.6,6
1835,337,call,2025-03-25T11:17:15.801459,22.0,6
1836,337,email,2025-03-24T22:19:16.921744,15.0,6
1837,337,call,2025-03-26T04:28:06.770805,11.4,6
1838,337,chat,2025-03-24T14:03:35.886336,3.0,6
1839,337,doc_request,2025-03-26T15:30:00.402441,0.0,6
1840,337,insurer_followup,2025-03-26T19:49:42.066754,15.2,6
1841,337,doc_request,2025-03-25T08:04:30.555042,0.0,6
1842,338,call,2025-06-28T01:37:38.514877,14.2,14
1843,338,insurer_followup,2025-06-29T04:56:57.824006,15.9,14
1844,338,doc_request,2025-06-28T22:00:52.896710,0.0,14
1845,338,chat,2025-06-30T09:01:56.235924,11.5,14
1846,338,doc_request,2025-06-28T12:23:14.619992,0.0,14
1847,338,email,2025-06-29T11:40:05.124340,15.8,14
1848,338,call,2025-06-28T22:26:34.401624,22.6,14
1849,339,call,2026-02-07T03:00:43.584313,5.5,15
1850,339,insurer_followup,2026-02-09T17:03:42.146733,10.2,15
1851,339,email,2026-02-09T00:17:19.278501,27.9,15
1852,339,call,2026-02-08T17:46:49.813351,28.4,15
1853,339,call,2026-02-07T22:17:50.502007,9.2,15
1854,339,insurer_followup,2026-02-09T09:21:27.663447,10.8,15
1855,339,email,2026-02-07T18:01:10.760538,29.0,15
1856,339,doc_request,2026-02-07T09:58:07.294416,0.0,15
1857,339,call,2026-02-07T06:11:47.772159,23.5,15
1858,339,call,2026-02-08T12:34:35.494610,4.8,15
1859,339,call,2026-02-09T02:13:31.334429,16.2,15
1860,340,call,2026-02-03T21:41:24.384764,24.0,3
1861,340,doc_request,2026-02-03T23:41:24.384764,0.0,3
1862,340,insurer_followup,2026-02-05T01:53:39.783415,35.1,3
1863,340,insurer_followup,2026-02-04T05:22:30.360576,19.3,3
1864,340,call,2026-02-05T20:46:14.175005,24.2,3
1865,340,call,2026-02-04T11:17:31.775531,4.0,3
1866,341,call,2025-09-21T20:23:40.146648,23.6,12
1867,341,call,2025-09-21T23:53:12.362511,10.8,12
1868,341,chat,2025-09-23T10:52:05.667069,11.1,12
1869,342,call,2026-01-09T23:32:15.009758,16.2,22
1870,342,doc_request,2026-01-11T22:04:04.728867,0.0,22
1871,342,email,2026-01-11T18:54:12.398737,17.0,22
1872,342,insurer_followup,2026-01-11T10:14:53.875107,9.7,22
1873,342,call,2026-01-12T10:06:22.161786,4.4,22
1874,342,doc_request,2026-01-12T15:58:47.472009,0.0,22
1875,343,call,2026-02-19T15:16:14.608434,5.1,12
1876,343,insurer_followup,2026-02-21T00:23:12.585810,23.7,12
1877,343,chat,2026-02-20T08:48:19.339247,18.5,12
1878,343,call,2026-02-20T14:58:00.072312,8.5,12
1879,344,call,2025-10-17T18:41:34.623252,24.8,14
1880,344,insurer_followup,2025-10-19T16:00:43.952640,13.1,14
1881,344,call,2025-10-20T13:54:12.116413,5.9,14
1882,344,chat,2025-10-19T21:56:12.663715,4.4,14
1883,344,email,2025-10-17T23:14:56.067059,7.6,14
1884,344,call,2025-10-18T03:11:26.663442,5.3,14
1885,344,chat,2025-10-20T16:42:52.802476,25.9,14
1886,345,call,2025-11-16T22:19:21.280762,10.6,17
1887,345,doc_request,2025-11-17T00:19:21.280762,0.0,17
1888,345,email,2025-11-17T16:39:11.246777,11.2,17
1889,345,chat,2025-11-18T15:50:51.728206,21.9,17
1890,346,call,2025-05-22T11:05:34.121830,11.8,25
1891,346,doc_request,2025-05-22T13:05:34.121830,0.0,25
1892,346,insurer_followup,2025-05-23T05:06:34.692861,16.0,25
1893,346,doc_request,2025-05-24T12:40:20.039460,0.0,25
1894,346,chat,2025-05-24T15:58:31.088877,27.5,25
1895,347,call,2025-10-29T20:25:24.411566,22.5,10
1896,347,chat,2025-11-01T03:25:21.493856,21.8,10
1897,347,call,2025-10-31T15:25:12.391323,19.9,10
1898,348,call,2025-09-09T14:23:52.669695,9.3,12
1899,348,doc_request,2025-09-09T16:23:52.669695,0.0,12
1900,348,call,2025-09-10T19:24:43.710100,23.0,12
1901,348,doc_request,2025-09-11T01:49:53.546935,0.0,12
1902,348,insurer_followup,2025-09-10T08:52:22.895228,8.8,12
1903,349,call,2025-05-06T02:28:31.252538,16.4,4
1904,349,email,2025-05-08T09:54:35.142290,7.2,4
1905,349,email,2025-05-07T15:56:06.079602,7.1,4
1906,349,doc_request,2025-05-08T20:45:09.900423,0.0,4
1907,350,call,2025-08-30T14:57:46.625493,21.2,30
1908,350,insurer_followup,2025-09-02T07:33:40.435718,21.3,30
1909,350,email,2025-08-31T16:01:58.136605,25.6,30
1910,350,chat,2025-08-31T03:42:11.954042,24.9,30
1911,350,email,2025-09-01T07:42:05.471602,10.0,30
1912,351,call,2026-01-17T22:44:04.044329,6.6,21
1913,351,call,2026-01-20T17:30:41.938766,18.6,21
1914,351,insurer_followup,2026-01-20T08:06:23.829155,16.0,21
1915,351,chat,2026-01-19T19:21:41.471938,3.9,21
1916,351,chat,2026-01-18T01:08:41.670206,20.3,21
1917,351,call,2026-01-19T10:10:22.163499,11.6,21
1918,352,call,2026-02-20T14:34:46.067274,17.2,7
1919,352,doc_request,2026-02-20T16:34:46.067274,0.0,7
1920,352,email,2026-02-21T00:52:13.540910,13.5,7
1921,352,chat,2026-02-21T16:18:34.364363,24.9,7
1922,352,call,2026-02-22T07:35:23.708614,26.7,7
1923,352,chat,2026-02-22T21:05:15.139695,13.8,7
1924,353,call,2026-01-28T04:39:11.540639,21.4,10
1925,353,doc_request,2026-01-28T06:39:11.540639,0.0,10
1926,353,chat,2026-01-30T07:13:49.877592,5.7,10
1927,353,insurer_followup,2026-01-29T03:22:16.141557,20.4,10
1928,353,call,2026-01-29T07:53:47.584275,26.6,10
1929,353,call,2026-01-30T00:36:15.084926,20.9,10
1930,353,doc_request,2026-01-29T15:56:01.436984,0.0,10
1931,353,email,2026-01-28T13:35:13.722971,13.7,10
1932,353,email,2026-01-31T01:25:00.225638,7.1,10
1933,353,email,2026-01-29T05:12:14.403426,26.0,10
1934,353,call,2026-01-28T10:29:11.174313,27.9,10
1935,353,call,2026-01-29T09:54:47.936631,4.3,10
1936,354,call,2025-11-14T15:59:56.207771,6.6,12
1937,354,insurer_followup,2025-11-17T00:01:32.228413,32.5,12
1938,354,chat,2025-11-14T23:49:13.583999,5.0,12
1939,354,email,2025-11-14T22:55:40.332520,8.2,12
1940,355,call,2025-05-14T11:56:49.329289,10.2,10
1941,355,doc_request,2025-05-14T13:56:49.329289,0.0,10
1942,355,doc_request,2025-05-15T07:36:48.705848,0.0,10
1943,355,email,2025-05-16T09:35:27.953872,6.8,10
1944,356,call,2025-06-12T20:25:59.162772,9.6,6
1945,356,email,2025-06-13T01:42:52.615951,16.8,6
1946,356,call,2025-06-14T20:17:36.600902,26.0,6
1947,356,chat,2025-06-14T21:03:13.536222,18.5,6
1948,356,email,2025-06-13T02:01:10.126431,28.7,6
1949,356,doc_request,2025-06-15T14:21:26.956849,0.0,6
1950,357,call,2025-09-29T05:26:13.510710,22.1,22
1951,357,call,2025-09-30T16:54:07.480976,28.2,22
1952,357,call,2025-09-29T12:35:14.755660,10.1,22
1953,357,email,2025-09-29T16:10:40.481842,28.5,22
1954,357,email,2025-09-30T16:04:16.885448,20.0,22
1955,358,call,2025-07-31T13:11:08.565468,13.3,1
1956,358,chat,2025-08-03T06:15:31.828888,11.6,1
1957,358,email,2025-08-01T20:30:54.280566,6.4,1
1958,358,insurer_followup,2025-07-31T20:12:47.632698,17.8,1
1959,358,call,2025-08-03T04:42:02.751663,8.8,1
1960,358,email,2025-07-31T20:53:54.592905,13.7,1
1961,359,call,2025-06-26T14:05:42.305968,10.7,30
1962,359,call,2025-06-28T01:44:36.754324,20.0,30
1963,360,call,2026-01-03T09:01:55.095731,9.5,16
1964,360,chat,2026-01-03T21:55:11.342413,23.6,16
1965,360,chat,2026-01-05T11:21:05.128786,9.4,16
1966,360,chat,2026-01-04T22:30:14.316803,19.9,16
1967,360,chat,2026-01-05T04:24:20.936661,15.5,16
1968,361,call,2025-03-29T00:07:02.097577,10.5,6
1969,361,call,2025-03-31T12:40:45.586717,24.1,6
1970,361,email,2025-03-31T00:46:01.236415,22.8,6
1971,361,insurer_followup,2025-03-31T00:13:06.577987,6.8,6
1972,361,call,2025-03-31T17:05:46.311047,26.9,6
1973,362,call,2026-01-09T09:30:40.197785,21.1,30
