id,case_id,event_type,occurred_at
1986,422,resolved,2025-09-09T15:13:59.067811
1987,423,opened,2025-08-25T05:04:27
1988,423,assigned,2025-08-25T05:54:07.507383
1989,423,first_response,2025-08-25T17:54:07.507383
1990,424,opened,2025-04-12T22:22:00
1991,424,assigned,2025-04-13T01:16:20.822000
1992,424,first_response,2025-04-13T04:13:42.436817
1993,424,docs_requested,2025-04-13T06:13:42.436817
1994,424,docs_received,2025-04-24T08:19:54.264884
1995,424,resolved,2025-04-25T08:19:54.264884
1996,425,opened,2026-02-24T22:03:20
1997,425,assigned,2026-02-24T22:56:26.447489
1998,425,first_response,2026-02-25T12:09:37.273258
1999,425,resolved,2026-03-04T20:28:37.174694
2000,426,opened,2026-01-19T11:45:37
2001,426,assigned,2026-01-19T14:50:12.257029
2002,426,first_response,2026-01-20T09:14:50.785585
2003,426,resolved,2026-01-24T06:02:41.231130
2004,427,opened,2025-08-30T12:21:07
2005,427,assigned,2025-08-30T13:02:51.031383
2006,427,first_response,2025-08-31T14:48:11.488355
2007,427,docs_requested,2025-08-31T16:48:11.488355
2008,427,docs_received,2025-09-11T18:49:56.548872
2009,427,resolved,2025-09-12T18:49:56.548872
2010,428,opened,2025-08-16T10:39:14
2011,428,assigned,2025-08-16T11:14:16.410961
2012,428,first_response,2025-08-16T23:14:16.410961
2013,428,escalated,2025-08-18T19:52:02.407757
2014,429,opened,2025-08-09T06:45:11
2015,429,assigned,2025-08-09T08:02:19.982962
2016,429,first_response,2025-08-09T15:16:42.140964
2017,429,resolved,2025-08-20T18:30:52.281271
2018,430,opened,2025-06-07T21:08:43
2019,430,assigned,2025-06-07T23:08:01.081312
2020,430,first_response,2025-06-08T08:38:42.493299
2021,430,resolved,2025-06-19T18:14:19.219578
2022,431,opened,2025-06-03T12:23:14
2023,431,assigned,2025-06-03T15:36:34.078898
2024,431,first_response,2025-06-04T03:36:34.078898
2025,432,opened,2025-04-15T19:03:21
2026,432,assigned,2025-04-15T23:02:15.123202
2027,432,first_response,2025-04-16T05:23:23.422014
2028,432,resolved,2025-04-21T19:54:18.941311
2029,433,opened,2025-11-15T17:36:25
2030,433,assigned,2025-11-15T19:59:33.215225
2031,433,first_response,2025-11-16T02:14:50.526151
2032,433,resolved,2025-11-23T22:35:35.004925
2033,434,opened,2025-05-04T00:48:45
2034,434,assigned,2025-05-04T01:19:21.112933
2035,434,first_response,2025-05-04T04:03:29.548811
2036,434,resolved,2025-05-09T11:37:13.986594
2037,435,opened,2025-06-27T17:26:39
2038,435,assigned,2025-06-27T18:47:34.467347
2039,435,first_response,2025-06-28T08:03:05.799638
2040,435,escalated,2025-06-30T22:51:21.859957
2041,435,resolved,2025-07-08T06:39:03.429200
2042,436,opened,2026-02-27T14:17:11
2043,436,assigned,2026-02-27T17:06:21.616237
2044,436,first_response,2026-02-28T05:06:21.616237
2045,436,docs_requested,2026-02-28T07:06:21.616237
2046,437,opened,2025-05-01T05:10:33
2047,437,assigned,2025-05-01T08:16:41.830025
2048,437,first_response,2025-05-01T13:06:05.549636
2049,437,resolved,2025-05-04T18:52:11.902430
2050,437,reopened,2025-05-13T01:16:44.245995
2051,438,opened,2025-12-28T00:26:47
2052,438,assigned,2025-12-28T03:03:39.587345
2053,438,first_response,2025-12-29T01:36:05.449226
2054,438,docs_requested,2025-12-29T03:36:05.449226
2055,438,docs_received,2026-01-06T15:17:06.316792
2056,438,resolved,2026-01-07T15:17:06.316792
2057,439,opened,2025-11-02T06:59:45
2058,439,assigned,2025-11-02T08:26:50.027863
2059,439,first_response,2025-11-02T20:26:50.027863
2060,440,opened,2026-02-23T02:44:17
2061,440,assigned,2026-02-23T06:08:00.396365
2062,440,first_response,2026-02-23T09:09:26.795821
2063,440,resolved,2026-02-28T20:33:31.748485
2064,440,reopened,2026-03-13T20:55:56.997886
2065,441,opened,2025-05-31T01:34:56
2066,441,assigned,2025-05-31T02:39:06.781082
2067,441,first_response,2025-05-31T14:55:14.192963
2068,441,resolved,2025-06-07T15:32:57.178521
2069,442,opened,2026-01-26T13:57:16
2070,442,assigned,2026-01-26T16:25:52.439846
2071,442,first_response,2026-01-27T03:57:22.104293
2072,442,docs_requested,2026-01-27T05:57:22.104293
2073,442,docs_received,2026-02-11T22:05:05.455278
2074,442,resolved,2026-02-12T22:05:05.455278
2075,443,opened,2025-10-30T18:42:29
2076,443,assigned,2025-10-30T22:36:59.519361
2077,443,first_response,2025-10-31T12:34:13.227578
2078,443,escalated,2025-11-02T19:10:52.414051
2079,443,resolved,2025-11-05T07:08:37.050898
2080,444,opened,2025-06-28T04:50:08
2081,444,assigned,2025-06-28T07:43:25.912169
2082,444,first_response,2025-06-28T11:19:53.125668
2083,444,resolved,2025-07-06T11:37:03.988017
2084,445,opened,2025-04-24T15:14:36
2085,445,assigned,2025-04-24T16:45:40.604029
2086,445,first_response,2025-04-25T05:45:08.907417
2087,445,resolved,2025-05-02T00:07:01.170330
2088,446,opened,2026-01-10T15:12:37
2089,446,assigned,2026-01-10T18:23:32.598162
2090,446,first_response,2026-01-11T01:22:39.771572
2091,446,escalated,2026-01-13T23:59:01.421358
2092,446,resolved,2026-01-23T16:51:07.096029
2093,447,opened,2025-04-01T16:56:22
2094,447,assigned,2025-04-01T18:40:34.442806
2095,447,first_response,2025-04-02T00:12:06.707008
2096,447,escalated,2025-04-04T22:28:10.287762
2097,447,resolved,2025-04-10T02:18:25.273173
2098,448,opened,2026-02-22T20:06:53
2099,448,assigned,2026-02-22T23:37:16.441018
2100,448,first_response,2026-02-23T16:12:20.223222
2101,448,resolved,2026-03-06T07:35:31.745119
2102,449,opened,2025-09-18T10:16:49
2103,449,assigned,2025-09-18T13:51:04.348647
2104,449,first_response,2025-09-19T01:03:55.569471
2105,449,docs_requested,2025-09-19T03:03:55.569471
2106,449,docs_received,2025-10-02T02:57:01.687255
2107,449,resolved,2025-10-03T02:57:01.687255
2108,450,opened,2025-11-08T17:46:53
2109,450,assigned,2025-11-08T19:40:43.933296
2110,450,first_response,2025-11-09T19:43:03.164280
2111,450,resolved,2025-11-09T17:46:53
2112,451,opened,2025-10-17T15:21:54
2113,451,assigned,2025-10-17T19:04:34.000434
2114,451,first_response,2025-10-17T21:21:34.748500
2115,451,resolved,2025-10-24T23:02:57.673329
2116,452,opened,2025-08-22T00:19:51
2117,452,assigned,2025-08-22T02:44:19.023394
2118,452,first_response,2025-08-22T15:24:43.000095
2119,452,resolved,2025-08-29T04:51:23.141815
2120,453,opened,2025-10-15T22:30:20
2121,453,assigned,2025-10-15T23:44:44.810384
2122,453,first_response,2025-10-17T08:21:21.281532
2123,453,resolved,2025-10-23T17:21:09.153941
2124,454,opened,2025-11-22T19:44:55
2125,454,assigned,2025-11-22T22:35:32.519436
2126,454,first_response,2025-11-23T14:14:32.994367
2127,454,resolved,2025-11-29T04:02:31.203385
2128,455,opened,2025-04-10T13:30:51
2129,455,assigned,2025-04-10T15:40:42.292666
2130,455,first_response,2025-04-11T03:40:42.292666
2131,455,docs_requested,2025-04-11T05:40:42.292666
2132,456,opened,2025-09-27T14:45:50
2133,456,assigned,2025-09-27T15:47:26.379123
2134,456,first_response,2025-09-28T06:26:46.979329
2135,456,docs_requested,2025-09-28T08:26:46.979329
2136,456,docs_received,2025-10-12T03:44:58.238853
2137,456,escalated,2025-09-30T23:38:31.377080
2138,456,resolved,2025-10-13T03:44:58.238853
2139,457,opened,2025-09-21T08:10:16
2140,457,assigned,2025-09-21T09:26:10.646927
2141,457,first_response,2025-09-21T18:56:05.571091
2142,457,resolved,2025-09-26T03:43:50.347131
2143,458,opened,2025-09-21T10:55:11
2144,458,assigned,2025-09-21T14:33:28.851912
2145,458,first_response,2025-09-21T21:54:50.778217
2146,458,resolved,2025-09-30T22:11:55.176768
2147,459,opened,2025-09-06T21:30:39
2148,459,assigned,2025-09-06T23:37:00.176917
2149,459,first_response,2025-09-07T19:32:24.349947
2150,459,resolved,2025-09-12T11:14:53.454363
2151,460,opened,2025-07-31T06:57:53
2152,460,assigned,2025-07-31T07:46:42.438044
2153,460,first_response,2025-07-31T18:00:21.929181
2154,460,resolved,2025-08-03T19:02:13.308016
2155,461,opened,2025-12-23T13:01:47
2156,461,assigned,2025-12-23T16:14:55.691185
2157,461,first_response,2025-12-24T10:52:22.284882
2158,461,resolved,2025-12-30T22:25:27.913286
2159,462,opened,2025-07-20T05:19:35
2160,462,assigned,2025-07-20T06:45:46.875175
2161,462,first_response,2025-07-20T19:18:13.737657
2162,462,escalated,2025-07-22T02:52:38.689510
2163,462,resolved,2025-08-03T17:06:02.214387
2164,463,opened,2025-12-17T23:02:23
2165,463,assigned,2025-12-18T02:18:23.427616
2166,463,first_response,2025-12-18T14:18:23.427616
2167,464,opened,2025-11-07T07:18:49
2168,464,assigned,2025-11-07T11:14:03.680996
2169,464,first_response,2025-11-07T21:37:12.787947
2170,464,resolved,2025-11-14T20:49:05.713659
2171,465,opened,2025-04-17T13:45:06
2172,465,assigned,2025-04-17T14:57:53.408466
2173,465,first_response,2025-04-17T21:26:38.469945
2174,465,docs_requested,2025-04-17T23:26:38.469945
2175,465,docs_received,2025-05-04T15:51:22.088594
2176,465,escalated,2025-04-20T08:06:30.649175
2177,465,resolved,2025-05-05T15:51:22.088594
2178,466,opened,2025-07-15T10:49:57
2179,466,assigned,2025-07-15T13:32:33.922582
2180,466,first_response,2025-07-16T07:59:08.045116
2181,466,escalated,2025-07-18T20:02:23.170934
2182,466,resolved,2025-07-22T05:15:51.704788
2183,467,opened,2025-07-17T19:01:24
2184,467,assigned,2025-07-17T22:47:44.696257
2185,467,first_response,2025-07-18T12:37:19.065316
2186,467,escalated,2025-07-20T12:48:20.631605
2187,467,resolved,2025-07-27T17:02:47.029515
2188,468,opened,2026-01-18T05:59:11
2189,468,assigned,2026-01-18T08:12:58.487645
2190,468,first_response,2026-01-18T15:23:59.534884
2191,468,docs_requested,2026-01-18T17:23:59.534884
2192,468,docs_received,2026-01-25T01:19:26.838244
2193,468,resolved,2026-01-26T01:19:26.838244
2194,469,opened,2026-01-24T19:16:15
2195,469,assigned,2026-01-24T22:36:02.718095
2196,469,first_response,2026-01-26T04:54:12.023087
2197,469,resolved,2026-01-30T00:11:28.457885
2198,470,opened,2026-01-04T21:40:11
2199,470,assigned,2026-01-04T22:43:26.692181
2200,470,first_response,2026-01-05T04:16:31.205608
2201,470,docs_requested,2026-01-05T06:16:31.205608
2202,470,docs_received,2026-01-14T21:38:06.328892
2203,470,resolved,2026-01-15T21:38:06.328892
2204,471,opened,2025-09-04T18:08:01
2205,471,assigned,2025-09-04T19:07:06.919257
2206,471,first_response,2025-09-05T11:59:58.735729
2207,471,escalated,2025-09-06T20:12:44.732022
2208,471,resolved,2025-09-15T05:05:59.084640
2209,472,opened,2025-05-18T02:29:18
2210,472,assigned,2025-05-18T06:18:01.955505
2211,472,first_response,2025-05-18T11:52:31.519573
2212,472,resolved,2025-05-22T12:52:31.867047
2213,473,opened,2026-01-17T11:14:27
2214,473,assigned,2026-01-17T15:04:44.402142
2215,473,first_response,2026-01-18T03:04:44.402142
2216,473,docs_requested,2026-01-18T05:04:44.402142
2217,474,opened,2026-01-03T18:09:11
2218,474,assigned,2026-01-03T21:45:58.066044
2219,474,first_response,2026-01-04T10:31:05.286892
2220,474,resolved,2026-01-08T14:47:41.884941
2221,475,opened,2025-09-02T01:25:02
2222,475,assigned,2025-09-02T03:10:09.580911
2223,475,first_response,2025-09-02T13:08:12.924610
2224,475,resolved,2025-09-13T19:05:09.417649
2225,476,opened,2025-05-25T14:29:55
2226,476,assigned,2025-05-25T15:13:49.562800
2227,476,first_response,2025-05-26T02:22:22.131991
2228,476,resolved,2025-05-31T18:23:56.550276
2229,476,reopened,2025-06-06T09:20:56.480962
2230,477,opened,2026-01-09T13:12:24
2231,477,assigned,2026-01-09T14:24:00.695200
2232,477,first_response,2026-01-10T04:32:07.015362
2233,477,resolved,2026-01-11T06:09:13.788994
2234,478,opened,2025-05-24T18:43:40
2235,478,assigned,2025-05-24T19:18:07.985591
2236,478,first_response,2025-05-25T07:18:07.985591
2237,478,docs_requested,2025-05-25T09:18:07.985591
2238,479,opened,2025-03-24T14:07:34
2239,479,assigned,2025-03-24T14:57:32.509704
2240,479,first_response,2025-03-24T17:33:53.447972
2241,479,resolved,2025-03-29T20:46:12.932884
2242,480,opened,2025-08-09T23:15:05
2243,480,assigned,2025-08-10T03:08:11.121850
2244,480,first_response,2025-08-10T15:12:51.288634
2245,480,resolved,2025-08-15T21:31:54.340000
2246,481,opened,2025-03-22T12:51:53
2247,481,assigned,2025-03-22T14:02:01.612136
2248,481,first_response,2025-03-22T16:25:01.536121
2249,481,resolved,2025-03-28T19:36:38.819181
2250,482,opened,2025-12-25T20:42:52
2251,482,assigned,2025-12-25T22:22:01.545076
2252,482,first_response,2025-12-26T09:09:54.847071
2253,482,docs_requested,2025-12-26T11:09:54.847071
2254,482,docs_received,2026-01-02T23:40:16.664904
2255,482,resolved,2026-01-03T23:40:16.664904
2256,482,reopened,2026-01-17T21:19:57.781616
2257,483,opened,2026-02-06T03:14:52
2258,483,assigned,2026-02-06T05:25:13.877907
2259,483,first_response,2026-02-07T04:19:28.975049
2260,483,resolved,2026-02-18T00:11:08.916855
2261,484,opened,2026-01-05T13:30:19
2262,484,assigned,2026-01-05T17:24:23.241633
2263,484,first_response,2026-01-06T00:36:10.473832
2264,484,docs_requested,2026-01-06T02:36:10.473832
2265,484,docs_received,2026-01-15T15:34:08.492467
2266,484,resolved,2026-01-16T15:34:08.492467
2267,485,opened,2025-07-15T05:17:48
2268,485,assigned,2025-07-15T06:09:59.321987
2269,485,first_response,2025-07-15T17:01:34.926413
2270,485,resolved,2025-07-21T14:09:31.091427
2271,486,opened,2026-01-12T17:56:44
2272,486,assigned,2026-01-12T20:50:50.951598
2273,486,first_response,2026-01-13T08:50:50.951598
2274,487,opened,2025-12-21T23:39:51
2275,487,assigned,2025-12-22T01:24:16.778111
2276,487,first_response,2025-12-22T19:32:26.975136
2277,487,escalated,2025-12-24T08:35:50.335317
2278,487,resolved,2026-01-01T03:08:18.716882
2279,488,opened,2025-05-19T20:47:49
2280,488,assigned,2025-05-19T21:54:54.728317
2281,488,first_response,2025-05-20T10:32:48.429748
2282,488,escalated,2025-05-23T08:22:12.879707
2283,488,resolved,2025-05-28T19:53:49.317403
2284,489,opened,2025-09-17T00:29:01
2285,489,assigned,2025-09-17T01:54:54.845882
2286,489,first_response,2025-09-17T12:54:14.568301
2287,489,docs_requested,2025-09-17T14:54:14.568301
2288,489,docs_received,2025-09-22T18:24:10.828634
2289,489,resolved,2025-09-23T18:24:10.828634
2290,490,opened,2025-07-28T23:27:21
2291,490,assigned,2025-07-29T02:42:21.168408
2292,490,first_response,2025-07-29T14:42:21.168408
2293,491,opened,2025-09-25T23:32:10
2294,491,assigned,2025-09-26T00:41:30.539591
2295,491,first_response,2025-09-26T15:41:00.144057
2296,491,resolved,2025-09-30T10:15:27.321809
2297,492,opened,2025-06-19T21:33:05
2298,492,assigned,2025-06-19T22:03:17.681557
2299,492,first_response,2025-06-21T03:04:57.816093
2300,492,docs_requested,2025-06-21T05:04:57.816093
2301,492,docs_received,2025-07-01T12:24:25.036389
2302,492,resolved,2025-07-02T12:24:25.036389
2303,493,opened,2025-12-15T16:25:24
2304,493,assigned,2025-12-15T19:44:13.046986
2305,493,first_response,2025-12-16T12:04:30.847866
2306,493,resolved,2025-12-26T07:17:20.241633
2307,494,opened,2025-04-07T23:11:14
2308,494,assigned,2025-04-08T00:04:54.789449
2309,494,first_response,2025-04-08T12:04:54.789449
2310,495,opened,2025-10-06T03:43:27
2311,495,assigned,2025-10-06T04:54:09.410617
2312,495,first_response,2025-10-06T08:01:04.735987
2313,495,resolved,2025-10-09T04:46:09.676908
2314,496,opened,2025-04-17T03:48:58
2315,496,assigned,2025-04-17T06:22:41.262772
2316,496,first_response,2025-04-17T18:22:41.262772
2317,497,opened,2025-07-01T03:05:54
2318,497,assigned,2025-07-01T05:20:40.480439
2319,497,first_response,2025-07-01T14:07:08.408486
2320,497,resolved,2025-07-09T08:20:59.633111
2321,498,opened,2025-07-05T08:16:58
2322,498,assigned,2025-07-05T08:50:14.464235
2323,498,first_response,2025-07-05T20:50:14.464235
2324,498,docs_requested,2025-07-05T22:50:14.464235
2325,499,opened,2025-08-28T11:46:14
2326,499,assigned,2025-08-28T15:20:45.898411
2327,499,first_response,2025-08-28T23:37:59.308949
2328,499,docs_requested,2025-08-29T01:37:59.308949
2329,499,docs_received,2025-09-08T08:45:31.134479
2330,499,resolved,2025-09-09T08:45:31.134479
2331,500,opened,2025-10-28T08:22:30
2332,500,assigned,2025-10-28T10:31:52.039874
2333,500,first_response,2025-10-29T01:12:40.447739
2334,500,docs_requested,2025-10-29T03:12:40.447739
2335,500,docs_received,2025-11-07T05:33:17.056325
2336,500,escalated,2025-10-30T03:27:00.384305
2337,500,resolved,2025-11-08T05:33:17.056325
2338,501,opened,2025-12-01T04:36:30
2339,501,assigned,2025-12-01T05:35:43.622122
2340,501,first_response,2025-12-01T15:52:57.138895
2341,501,resolved,2025-12-15T03:12:04.160050
2342,502,opened,2025-08-28T23:05:05
2343,502,assigned,2025-08-29T01:25:39.799593
2344,502,first_response,2025-08-29T19:17:07.737107
2345,502,resolved,2025-09-07T11:30:30.502293
2346,503,opened,2025-12-15T13:56:08
2347,503,assigned,2025-12-15T16:35:19.627737
2348,503,first_response,2025-12-16T16:04:25.198566
2349,503,resolved,2025-12-22T01:02:30.507645
2350,504,opened,2026-02-09T04:52:07
2351,504,assigned,2026-02-09T07:42:49.998314
2352,504,first_response,2026-02-09T21:50:31.720880
2353,504,docs_requested,2026-02-09T23:50:31.720880
2354,504,docs_received,2026-02-18T23:58:18.535111
2355,504,resolved,2026-02-19T23:58:18.535111
2356,505,opened,2025-08-24T05:28:25
2357,505,assigned,2025-08-24T08:23:26.470570
2358,505,first_response,2025-08-24T14:10:22.569071
2359,505,escalated,2025-08-26T08:50:31.404335
2360,505,resolved,2025-09-01T01:36:02.808079
2361,505,reopened,2025-09-14T11:54:19.626422
2362,506,opened,2025-03-30T14:09:01
2363,506,assigned,2025-03-30T15:42:12.241830
2364,506,first_response,2025-03-31T08:34:00.959656
2365,506,resolved,2025-04-11T04:51:47.001202
2366,507,opened,2025-04-06T10:58:07
2367,507,assigned,2025-04-06T11:49:52.448513
2368,507,first_response,2025-04-06T15:04:00.976534
2369,507,docs_requested,2025-04-06T17:04:00.976534
2370,507,docs_received,2025-04-19T14:07:31.350036
2371,507,resolved,2025-04-20T14:07:31.350036
2372,508,opened,2025-07-27T09:50:22
2373,508,assigned,2025-07-27T10:51:04.704274
2374,508,first_response,2025-07-28T03:48:14.286804
2375,508,resolved,2025-08-02T22:32:55.173737
2376,509,opened,2025-11-27T04:06:01
2377,509,assigned,2025-11-27T06:56:14.015709
2378,509,first_response,2025-11-27T09:59:05.906871
2379,509,escalated,2025-11-29T19:26:53.780054
2380,509,resolved,2025-12-07T06:51:42.791254
2381,510,opened,2025-05-09T10:43:07
2382,510,assigned,2025-05-09T12:16:41.795780
2383,510,first_response,2025-05-10T01:05:57.123494
2384,510,docs_requested,2025-05-10T03:05:57.123494
2385,510,docs_received,2025-05-22T23:54:20.765595
2386,510,resolved,2025-05-23T23:54:20.765595
2387,511,opened,2025-03-20T09:47:09
2388,511,assigned,2025-03-20T11:30:24.309430
2389,511,first_response,2025-03-20T23:30:24.309430
